text,label,language
Enfin des bonnes nouvelles ❤️,3.4,French
600 g d'Akpi poudre - Sélection panafricaine - dont 200g Gratuits http via @Etsy,1.0,French
@user Bah lui il veux pas attendre il veux tous les prendre mtn mdrr,2.4,French
@user @user @user Egalement intéressé ☺️,2.4,French
@user Cœur Noir ou conséquence,1.75,French
@user @user Très impressionnant.,1.0,French
L’odeur dans le métro A c’est vraiment une tentative d’intoxication,2.2,French
@user Essayons-nous au moins ?*,2.8,French
@user Prise à l’instant. Les gens ici s’en étonnent. Je suis blonde depuis toujours http,2.8,French
83e : 🧤 @paul_bernardoni s'impose face à Guirassy et maintient les Verts en vie ! 🔴 1-0 🤍 #SRFCASSE,1.0,French
@user Neymar mdrr personne en veut cet alcoolique il est fini pour le haut niveau,1.4,French
@user Merci lol pour avoir niqué mon rythme,2.25,French
@user C'est encore plus satisfaisant.,1.75,French
il est con ou quoi ce chat zbi,2.6,French
@user @user @paul_denton Faut arrêter les stupéfiants monsieur,2.6,French
@user Salemakers est très têtu,2.2,French
@user ça s’appelle du rp idiot,1.4,French
@user Ils abuseraient ces français là quand me,2.0,French
http Suivrez l’intégralité du concert de la Team wata 🔥,1.0,French
"Mon médecin arrive dans qq minutes pour m’examiner, j’vous tiens au jus",4.0,French
"@user @user @user Et beh tu peux faire une recherche sur internet, je t'en prie",1.75,French
"@user Je me demande ce qui est le pire, un cluster ou une escroquerie?",1.2,French
@user @user @user Donc coupe la parole c est harcèlement mdrr malade va,2.0,French
@user Magnifique votre petite fille 🥰,2.75,French
Tu me connais ? Jte connais pas non plus ! Aie #KohLanta2022,1.75,French
j'avais presque oublié que je passais mon permis dans moins d'une semaine,3.0,French
"@user Comme ça, y'aura moins d'argent sale, mafieux, chez nous.",1.8,French
@user J'ai le sourire😁 et le regard😍,2.6,French
Vivement les législatives pour un peu d’action…,1.0,French
Ferran Torres : « Je kidnapperais Dembélé pour Barcelone. Il n'y a pas de meilleur club pour lui. » http,1.2,French
@user @user 3-0 t’avais du mal a me crack,3.0,French
@user @user Ce n'est du ménage: http,1.0,French
@user @user 🤣🤣 une éducation haut niveau,1.5,French
@user Tu as écorché mon nom donc non,2.4,French
@user @user C’est bien ce que je me disais…,1.5,French
@E_DupondM Espérons que le résultat soit amoureux de la bonne face.,1.0,French
@user @user il faudrait déjà boucler la mère maquerelle,1.8,French
@user Je meurs 😭😭😭,1.0,French
Décroissance démographique http,1.0,French
"@Le_Figaro @bayrou cher François, tu vas bientôt manger des pissenlits pour le bonheur du plus grand nombre. un vrai leader tu es !",2.0,French
"@user @user Feur Je suis un bot, ne me jugez pas pour avoir fait une blague nulle dans un contexte inapproprié.",1.2,French
Malgré que j'ai fait le tour de Londres j'ai croisé ZÉRO stade quand même,2.0,French
"""bloque le, supprime le, c'est pas un gars bien etc..."" c'est votre cœur ou bien c'est le miens ??",2.75,French
@CharlesConsigny Mais avec qui débattre? Une héritière ? Un facho? Une gourde ? Un bolivarien ?,1.6,French
@user @user Leur jus est délicieux🍊🍹,1.2,French
EN DIRECT MAINTENANT – J’explique comment nous allons continuer d’obtenir des résultats pour les Canadiens : http,1.2,French
@user @user Oh le pseudo qui me renvoie aux anciens temps,1.4,French
Pourquoi certains effacent leurs tweets tous les soirs ? Je le découvre par hasard 🤔,1.2,French
@user Deezer&gt;&gt;&gt;&gt;&gt;sportify seul avantage de spot c’est son intégration dans des appareils directement,1.0,French
@user Il faut aller chez Lidl,1.0,French
"@user 1,2",1.0,French
@user J’ai lu que apparemment ashe a tout gâché,1.0,French
@user Dignité tu connais 🤡,1.2,French
@user parfois aussi apprendre l'histoire à la lumière d'aujourd'hui pour enfin voir la réalité sans propagande.,1.0,French
Les coréennes quand elles cherchaient les cages des françaises 😭 #FRACOR http,1.2,French
@user @CNEWS réthorique de minable,1.6,French
@user Et surtout un très très joli cul 🔥🔥😋,4.2,French
@user Ptdrrrr j’aime trop te faire,3.25,French
@user Super! Merci pour les infos ! Vous êtes au top sur Twitter,1.0,French
@user @user @user @VincentBP elle veux dire non vax sans contre indication!,1.8,French
@user Il s’agit d’Erwan Castel que l’on peut suivre ici 👉🏻 http,1.4,French
@user @user @user @user @user @user @user La france ou les français ?,1.4,French
La faiblesse d’un homme c’est une femme. La faiblesse d’une femme c’est ses pensées.,1.6,French
@user @user D'être virés,1.5,French
@user Ce n'est bien évidemment pas moi :p,1.2,French
jvais vous harceler avec cette fancam. http,3.0,French
22h43 un gameplay approximatif vous est proposé ici : 213/250 SUB http,1.25,French
@user C'est pas moi,1.2,French
@user Oui en effet la banane est le meilleur fruit http,1.4,French
"@user C’est bien fait, je hais les gars qui font leur star comme ça lolz",3.0,French
Le Love &amp; Sex Festival va débuter. Vous prendrez bien l'apéro avec la Love Team ? http http,2.2,French
Je fais quoi entre les deux ? http,1.8,French
ça regarde le match face à la mer quelle vie,2.0,French
@user Hummmmm qu’elle régale merci passe une délicieuse soirée 😘😘😘😘,3.0,French
@user @user @user Ignoble 😂mais tellement extrême gauche 😂😂pas surprenant,2.0,French
@user feur 11,2.0,French
@LaTribune Allez voir sur internet le déficit public depuis 2027. Il est passé de 92% du PIB à 117% du PIB. Et c'est pas fini.,1.0,French
J’ai cours demain et j’arrive pas à dormir,1.6666666666666667,French
Info presse au marquoir : 65 supporters au FCL,1.0,French
22) Quel vieux animé as-tu regardé récemment ?,1.6666666666666667,French
Au début j’aimais bien maintenant ça m’énerve,2.2,French
@user c’est impossible juste tu penses a ce stupide tweet que tu vas faire,2.2,French
@nadine__morano @lesRepublicains Les Républicains sont-ils encore de droite ? L'avenir de la droite est chez #Reconquete,1.4,French
Votre affaire de beug là sur Spotify pardon ici on est tranquille avec Amerigo,1.5,French
@user La nuit c’est encore mieux.,1.6,French
@user merci 🙏 (j’aurais jamais la volonté),3.2,French
Je suis à ça 👌🏻 de taper son nom sur Twitter pour trouver des fanarts mais je me retiens pour pas me spoil,2.2,French
"Les Français, peuple des Lumières… Éteintes car plus gas! Et aussi plus de cerveaux, que des veaux.",1.2,French
"c'est pour la science. Fav si tu dis ""ballon prisonnier"" RT si tu dis ""balle au prisonnier""",1.2,French
pr contre mon plan piercing auj est un flop imo jv juste recup mon livre,4.666666666666667,French
Il sont ou les supporters du Real ?🤷‍♂️🧐🧐😛,1.8,French
Un bel arc en ciel sur le chemin du retour … passez un bon week end 😊 http,1.8,French
@user Orh ça va moi je peux me le permettre !!,2.4,French
@user @user @user oui ça m'est venu à l'esprit !!!!,2.0,French
Oui mon seko #rclens #SDRRCL,1.0,French
J’ai dormis 2h,4.0,French
"#GameOfThronesFinale Twitter va exploser dans 1,2...3",1.0,French
@user Maxala en plus d’être toxique dans notre Tl ta toxicité te porte préjudice à toi mm 👀👀,3.2,French
@user Même toi tu vas regarder le réal krkrk,1.4,French
@user @user • ᴗ •,2.0,French
tes,1.25,French
@AREtoiles Eh oh Rends le téléphone à étoiles,2.5,French
@user Pcq il y a pas encore eu de campagne international pour les européens mdrr arrête de tout mélanger,1.2,French
@user Bah mtn@tu sais 🤣🤣🤣,2.6,French
Mais c’est une blague,1.0,French
@user On veut voir,2.2,French
18 vols pour Madrid depuis Paris Charles de Gaulle entre 1h et 5h du matin. #ChampionsLeague http,1.0,French
Un dimanche comme je les aime.... Je t’attends pour me masser les pieds et me servir un cocktail 🍸 http,4.0,French
@user T’as fait quoi,2.0,French
Encore 9 abo et j’ai les 600 je vous loves,2.0,French
"@user Oui avec plaisir, mon soucis c'est pas le niveau mais surtout le temps :D",2.0,French
@user France terre d’asile bien sûr avec elle…,2.0,French
@user mais reste meilleur que le QSG.,1.5,French
@user T'es boas le seul ... Je décroche sec ... 🥴🤯,2.75,French
"Si elle ne vous pousse pas à atteindre vos objectifs et à voir grand, ce n'est pas la bonne.",2.0,French
@user @user @user @user Mdr il a juste oublié un espace,1.6,French
dois pas Ce n'est pas le moment Il faut être patient Être patient AAAA TEMAZO,2.6666666666666665,French
@TPMP Là @Cyrilhanouna ne parle plus des audiences catastrophiques de la semaine,1.4,French
@user Bah nan il était bon à Paris justement,2.0,French
"@user Mais, c'est un jumeau à Bernard Kouchner !",1.4,French
@user @TPMP @Cyrilhanouna il faut vraiment tenir à sa gamelle pour servir la soupe à ce gros c....,2.4,French
@user Oui… Les tiens me manque.,2.8,French
"@user C est bien ce que je pense, tu dis n importe quoi.",2.0,French
@user Coucou ! Ça va et toi alors ?,2.8,French
@user tu c si y’a des perso qu’on connaît là bas ou si ils sont tous aux deux principales?,2.0,French
@user On dirait une racaille qui se repose de sa nuit mouvementée !!! Il sera debout vers 23 heure pour la reprise du boulot !!!,2.2,French
"@user Non, il n'a pas été bon, il a menti, comme s'il n'avait pas présidé la France pdt 5 ans!",1.4,French
@user mais il a tjr était bon dans toutes les équipes par ou il est passer a part les Lakers faut pas abuser,1.2,French
@user Merçi je me prends pas la tête moi mes je suis pas un exemple quoi que 🤡🤫🤣🤣🤣🤣🤣👍,1.5,French
Mahrez 32 ans et seulement 1 mi temps d'une coupe du monde a son actif http,1.4,French
@user @user @user jsuis pas une hoe http,2.6666666666666665,French
@flavienneuvy C’est votre avis et heureusement pas celui de la majorité des Français.,1.2,French
"@user Bloque les gens chiants au pire. Comme ça, ils n'auront plus la possibilité de râler et de faire les frustrés x)",1.8,French
@user dit pas ça,2.4,French
@user @user Adem tu m’as même pas défendu toi,2.5,French
@user Peut-être grâce aux 9 millions,1.4,French
Regardez cette vidéo Instagram de @ http,1.2,French
@user jsuis à la rue http,2.25,French
@user @user Gz,1.5,French
@user Oh bonne lecture :D c'est gentil !,1.4,French
Au moins 15 fois que j’écoute cette musique aujourd’hui,1.8,French
@DanielRiolo Raf du débat,1.8,French
Victoire !!! Vamos jsuis heureux,3.2,French
J’suis en manque d’affection j’me contrôle pour pas faire des dingueries,4.2,French
"@user Tu perds ton temps avec eux, il leur a retourné le cerveau leur chef de secte",2.4,French
"@user @user Venant d’un adepte dont le gourou est millionnaire et c’est enrichi sur le dos des contribuables, c’est savoureux.",1.4,French
@user Musulman n'est pas une nationalité Les allemands ont eu honte des actions d Hitler et de tout l appareil nazi,1.0,French
@user puique,1.0,French
"@user @user (Je n’ai rien contre McLaren, juste l’intérêt des points pour le championnat constructeur) 😂",2.25,French
@user @user Notre dernier match on avait perdu contre eux,2.0,French
"@user Didon, c pas forcé mdrr",1.3333333333333333,French
1x ne veut pas mon argent ?,2.0,French
Bon le débat Des abymes est nul 😴,1.2,French
@user Je ne partirai pas dans ce débat. Je respecte autant l'un que l'autre.,1.75,French
allez 5-0 pitié je veux dormir à poil ce soir,2.2,French
Droit de vote à 16 ans : élu pire idée de projet,1.2,French
@user Avant sa mort les song qu’il avait fait mais qui avait pas était posté,2.0,French
@CNEWS C'est chaud,1.0,French
@user Tu @user,1.0,French
🇫🇷↩️ Retour sur le week-end en club des Bleus 👍 Kanté omniprésent 👎 Benzema hors sujet http,1.0,French
"@user Yish 🥴👎 (Faisait longtemps que j’avais pas utilisé ce mot là, mais entk, il fit bien ici)",1.0,French
@user No s'acaba d'entendre...,1.25,French
"@user Mais les variations de ce meme, ça devient n'imp 😭😭😭😭😭",2.25,French
"@user J’ai une batte baseball, toi un truc inutile j’ai une idee de fou la",2.2,French
🍅 Diablo 4 arrivera en 2023 ! La dernière classe a aussi été dévoilée : Necromancer. #FYNG http,1.0,French
"🐶 Boulay-Moselle : Lita, chienne gendarme, reçoit une médaille de la défense nationale ➡️ http http",1.0,French
"Ahmed Aidara : “Guédiawaye a montré, aujourd’hui, qu’on peut travailler main dans la main” http",1.0,French
@user @user @user Ne pas oublier qu'elle fût le diesel le plus rapide au monde en son temps.,1.0,French
"En tant qu’ancien boxeur, je confirme, on peut me piquer autant qu’on veut jsp pq mais je reste calme, self control",1.4,French
@user @TPMP Niveau d'études ??? C'est à dire ?,1.6,French
Un chapitre entier sur ibrahimlogique,1.4,French
Les trois erreurs stratégiques de Renault-Nissan qui ont coûté cher à Carlos Ghosn http via @user,1.0,French
@user @user @user mérité,1.0,French
@user Il est tellement bizarre son popoff X) Y'a rien qui bouge. Meme ça position est bizarre ^^,2.8,French
@user YAELAH GEMES AMAT,1.0,French
mon humour sur une échelle de 1 à 10 http,2.2,French
@user (C'est pas le vrai compte),1.4,French
@user Fais en sur les prophètes ça serait super intéressant,1.2,French
@user @datirachida @user @MarleneSchiappa Plutôt Charlebois ! 😉,1.2,French
"@user C'est ce quelle veut, c'est ceux qu'ils veulent 🤬",2.0,French
@user alors que le @ de samsam est marqué,1.0,French
"@user Bonjour, si le souci persiste n'hésitez pas à prévenir notre support : http",1.2,French
Je savais pas qu’on pouvait son fils Genghis khan,1.0,French
"@user Ça devait être du deo, vous en avez certainement trop besoin.",2.4,French
@user Moi aussi ça fait longtemps jsuis pas venu,1.5,French
@user @user j pensais pas que c'était si drôle mais j suis contente de voir ça mdrrr,1.6,French
@user même juste la laisser vivre seule je pourrais pas.. je préfère qu’elle soit chez moi,3.4,French
@user @user je pourrais rajouter encore le Seigneur est venu pour nous enseigne comment prière! http,1.75,French
Comment j'ai PAS envie d'aller en stage laissez moi dormir,2.6,French
@user c'est certain...... ça a pas du être simple à tourner pour elle..........,3.25,French
@user Tu es ou,2.2,French
Amsterdam forme des crack et Paris les détruit.,1.0,French
@user C'est malware et compagnie,1.8,French
Conflit en #Ukraine : comment la #Russie a tissé des liens plus étroits avec l'#Afrique http,1.0,French
